Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,day,year,month
2018-07-30,9.55,9.55,9.55,9.55,51900,0,0,30,2018,7
2018-07-31,9.57,9.57,9.56,9.56,6500,0,0,31,2018,7
2018-08-01,9.57,9.57,9.55,9.55,6600,0,0,01,2018,8
2018-08-02,9.55,9.55,9.55,9.55,0,0,0,02,2018,8
2018-08-03,9.55,9.55,9.55,9.55,300,0,0,03,2018,8
2018-08-06,9.55,9.55,9.55,9.55,21000,0,0,06,2018,8
2018-08-07,9.55,9.55,9.55,9.55,0,0,0,07,2018,8
2018-08-08,9.55,9.55,9.55,9.55,0,0,0,08,2018,8
2018-08-09,9.55,9.55,9.55,9.55,0,0,0,09,2018,8
2018-08-10,9.55,9.55,9.55,9.55,0,0,0,10,2018,8
2018-08-13,9.55,9.55,9.55,9.55,0,0,0,13,2018,8
2018-08-14,9.55,9.55,9.55,9.55,0,0,0,14,2018,8
2018-08-15,9.51,9.57,9.51,9.56,20800,0,0,15,2018,8
2018-08-16,9.56,9.56,9.56,9.56,0,0,0,16,2018,8
2018-08-17,9.56,9.56,9.56,9.56,0,0,0,17,2018,8
2018-08-20,9.6,9.6,9.58,9.58,1100,0,0,20,2018,8
2018-08-21,9.58,9.58,9.58,9.58,0,0,0,21,2018,8
2018-08-22,9.64,9.64,9.52,9.57,285100,0,0,22,2018,8
2018-08-23,9.58,9.58,9.56,9.58,5800,0,0,23,2018,8
2018-08-24,9.58,9.58,9.56,9.58,5200,0,0,24,2018,8
2018-08-27,9.58,9.58,9.55,9.57,27000,0,0,27,2018,8
2018-08-28,9.55,9.58,9.55,9.57,76700,0,0,28,2018,8
2018-08-29,9.58,9.58,9.54,9.58,354700,0,0,29,2018,8
2018-08-30,9.58,9.58,9.58,9.58,5000,0,0,30,2018,8
2018-08-31,9.58,9.58,9.58,9.58,14100,0,0,31,2018,8
2018-09-04,9.58,9.58,9.55,9.57,505200,0,0,04,2018,9
2018-09-05,9.57,9.57,9.57,9.57,4700,0,0,05,2018,9
2018-09-06,9.58,9.65,9.57,9.6,1991300,0,0,06,2018,9
2018-09-07,9.6,9.6,9.57,9.59,154800,0,0,07,2018,9
2018-09-10,9.58,9.59,9.57,9.59,283400,0,0,10,2018,9
2018-09-11,9.59,9.59,9.59,9.59,0,0,0,11,2018,9
2018-09-12,9.59,9.59,9.59,9.59,0,0,0,12,2018,9
2018-09-13,9.58,9.58,9.58,9.58,65500,0,0,13,2018,9
2018-09-14,9.6,9.6,9.6,9.6,2700,0,0,14,2018,9
2018-09-17,9.57,9.6,9.57,9.6,7300,0,0,17,2018,9
2018-09-18,9.57,9.57,9.51,9.51,25900,0,0,18,2018,9
2018-09-19,9.53,9.53,9.51,9.51,21100,0,0,19,2018,9
2018-09-20,9.57,9.57,9.57,9.57,9100,0,0,20,2018,9
2018-09-21,9.58,9.58,9.57,9.57,4300,0,0,21,2018,9
2018-09-24,9.57,9.57,9.57,9.57,1366800,0,0,24,2018,9
2018-09-25,9.57,9.58,9.57,9.58,76000,0,0,25,2018,9
2018-09-26,9.57,9.57,9.57,9.57,2100,0,0,26,2018,9
2018-09-27,9.57,9.57,9.57,9.57,5200,0,0,27,2018,9
2018-09-28,9.52,9.57,9.52,9.57,700,0,0,28,2018,9
2018-10-01,9.57,9.57,9.57,9.57,0,0,0,01,2018,10
2018-10-02,9.57,9.57,9.57,9.57,0,0,0,02,2018,10
2018-10-03,9.57,9.57,9.57,9.57,426200,0,0,03,2018,10
2018-10-04,9.57,9.57,9.57,9.57,100,0,0,04,2018,10
2018-10-05,9.55,9.55,9.55,9.55,200,0,0,05,2018,10
2018-10-08,9.55,9.55,9.55,9.55,0,0,0,08,2018,10
2018-10-09,9.57,9.6,9.56,9.57,21100,0,0,09,2018,10
2018-10-10,9.57,9.57,9.57,9.57,0,0,0,10,2018,10
2018-10-11,9.51,9.51,9.51,9.51,400,0,0,11,2018,10
2018-10-12,9.53,9.53,9.53,9.53,300,0,0,12,2018,10
2018-10-15,9.54,9.54,9.53,9.53,32500,0,0,15,2018,10
2018-10-16,9.53,9.53,9.53,9.53,0,0,0,16,2018,10
2018-10-17,9.53,9.57,9.51,9.51,161800,0,0,17,2018,10
2018-10-18,9.52,9.52,9.52,9.52,50100,0,0,18,2018,10
2018-10-19,9.53,9.53,9.53,9.53,238800,0,0,19,2018,10
2018-10-22,9.53,9.53,9.53,9.53,0,0,0,22,2018,10
2018-10-23,9.56,9.58,9.56,9.58,187700,0,0,23,2018,10
2018-10-24,9.57,9.59,9.56,9.59,20300,0,0,24,2018,10
2018-10-25,9.64,9.64,9.58,9.59,187100,0,0,25,2018,10
2018-10-26,9.59,9.59,9.59,9.59,0,0,0,26,2018,10
2018-10-29,9.59,9.59,9.59,9.59,1600,0,0,29,2018,10
2018-10-30,9.59,9.59,9.57,9.59,10600,0,0,30,2018,10
2018-10-31,9.59,9.59,9.59,9.59,3200,0,0,31,2018,10
2018-11-01,9.65,9.65,9.59,9.59,10600,0,0,01,2018,11
2018-11-02,9.59,9.59,9.59,9.59,600,0,0,02,2018,11
2018-11-05,9.59,9.59,9.59,9.59,70000,0,0,05,2018,11
2018-11-06,9.59,9.59,9.59,9.59,0,0,0,06,2018,11
2018-11-07,9.62,9.65,9.55,9.64,20600,0,0,07,2018,11
2018-11-08,9.61,9.65,9.58,9.65,489700,0,0,08,2018,11
2018-11-09,9.68,9.68,9.68,9.68,1000,0,0,09,2018,11
2018-11-12,9.68,9.68,9.68,9.68,0,0,0,12,2018,11
2018-11-13,9.68,9.68,9.68,9.68,0,0,0,13,2018,11
2018-11-14,9.68,9.68,9.68,9.68,0,0,0,14,2018,11
2018-11-15,9.68,9.68,9.65,9.68,600,0,0,15,2018,11
2018-11-16,9.68,9.68,9.68,9.68,0,0,0,16,2018,11
2018-11-19,9.68,9.68,9.68,9.68,0,0,0,19,2018,11
2018-11-20,9.65,9.65,9.65,9.65,1100,0,0,20,2018,11
2018-11-21,9.65,9.65,9.65,9.65,100,0,0,21,2018,11
2018-11-23,9.65,9.65,9.65,9.65,0,0,0,23,2018,11
2018-11-26,9.65,9.65,9.65,9.65,100,0,0,26,2018,11
2018-11-27,9.63,9.75,9.63,9.73,52200,0,0,27,2018,11
2018-11-28,9.75,9.75,9.74,9.75,24000,0,0,28,2018,11
2018-11-29,9.75,9.75,9.71,9.71,152000,0,0,29,2018,11
2018-11-30,9.74,9.74,9.66,9.69,389100,0,0,30,2018,11
2018-12-03,9.78,9.78,9.76,9.76,1800,0,0,03,2018,12
2018-12-04,9.73,9.73,9.73,9.73,8000,0,0,04,2018,12
2018-12-06,9.73,9.73,9.73,9.73,100,0,0,06,2018,12
2018-12-07,9.73,9.73,9.73,9.73,0,0,0,07,2018,12
2018-12-10,9.73,9.73,9.73,9.73,0,0,0,10,2018,12
2018-12-11,9.73,9.73,9.73,9.73,0,0,0,11,2018,12
2018-12-12,9.73,9.73,9.73,9.73,100,0,0,12,2018,12
2018-12-13,9.73,9.73,9.73,9.73,42300,0,0,13,2018,12
2018-12-14,9.73,9.73,9.73,9.73,0,0,0,14,2018,12
2018-12-17,9.73,9.73,9.73,9.73,0,0,0,17,2018,12
2018-12-18,9.67,9.78,9.66,9.67,984400,0,0,18,2018,12
2018-12-19,9.67,9.67,9.67,9.67,0,0,0,19,2018,12
2018-12-20,9.65,9.65,9.65,9.65,691400,0,0,20,2018,12
2018-12-21,9.65,9.65,9.65,9.65,0,0,0,21,2018,12
2018-12-24,9.65,9.65,9.65,9.65,200000,0,0,24,2018,12
2018-12-26,9.65,9.8,9.65,9.65,121400,0,0,26,2018,12
2018-12-27,9.65,9.65,9.65,9.65,0,0,0,27,2018,12
2018-12-28,9.75,9.75,9.75,9.75,1500,0,0,28,2018,12
2018-12-31,9.73,9.73,9.66,9.7,1300,0,0,31,2018,12
2019-01-02,9.7,9.7,9.7,9.7,0,0,0,02,2019,1
2019-01-03,9.73,9.73,9.73,9.73,100,0,0,03,2019,1
2019-01-04,9.73,9.73,9.73,9.73,0,0,0,04,2019,1
2019-01-07,9.73,9.73,9.73,9.73,0,0,0,07,2019,1
2019-01-08,9.73,9.73,9.73,9.73,0,0,0,08,2019,1
2019-01-09,9.7,9.7,9.7,9.7,165300,0,0,09,2019,1
2019-01-10,9.7,9.7,9.7,9.7,100,0,0,10,2019,1
2019-01-11,9.75,9.75,9.75,9.75,500200,0,0,11,2019,1
2019-01-14,9.78,9.8,9.76,9.8,238300,0,0,14,2019,1
2019-01-15,9.78,9.91,9.78,9.8,42700,0,0,15,2019,1
2019-01-16,9.8,9.8,9.8,9.8,0,0,0,16,2019,1
2019-01-17,9.8,9.8,9.8,9.8,0,0,0,17,2019,1
2019-01-18,9.8,9.8,9.8,9.8,0,0,0,18,2019,1
2019-01-22,9.85,9.85,9.8,9.84,138300,0,0,22,2019,1
2019-01-23,9.84,9.84,9.84,9.84,0,0,0,23,2019,1
2019-01-24,9.81,9.85,9.81,9.85,27100,0,0,24,2019,1
2019-01-25,9.85,9.85,9.85,9.85,200000,0,0,25,2019,1
2019-01-28,9.85,9.88,9.85,9.88,2500,0,0,28,2019,1
2019-01-29,9.85,9.85,9.85,9.85,1100,0,0,29,2019,1
2019-01-30,9.85,9.86,9.85,9.86,174000,0,0,30,2019,1
2019-01-31,9.87,9.94,9.87,9.9,358100,0,0,31,2019,1
2019-02-01,9.9,9.9,9.9,9.9,4800,0,0,01,2019,2
2019-02-04,9.9,10.0,9.9,9.95,15000,0,0,04,2019,2
2019-02-05,9.95,9.95,9.95,9.95,0,0,0,05,2019,2
2019-02-06,9.9,9.93,9.9,9.93,62100,0,0,06,2019,2
2019-02-07,9.9,9.9,9.9,9.9,600,0,0,07,2019,2
2019-02-08,9.9,9.9,9.9,9.9,4000,0,0,08,2019,2
2019-02-11,9.9,9.9,9.9,9.9,0,0,0,11,2019,2
2019-02-12,9.91,9.93,9.91,9.92,172600,0,0,12,2019,2
2019-02-13,9.9,9.93,9.9,9.93,2900,0,0,13,2019,2
2019-02-14,9.93,9.93,9.87,9.87,4000,0,0,14,2019,2
2019-02-15,9.91,9.95,9.91,9.93,90900,0,0,15,2019,2
2019-02-19,9.92,9.94,9.92,9.94,2200,0,0,19,2019,2
2019-02-20,9.92,9.92,9.92,9.92,12900,0,0,20,2019,2
2019-02-21,9.95,9.95,9.95,9.95,2200,0,0,21,2019,2
2019-02-22,9.95,9.95,9.95,9.95,14900,0,0,22,2019,2
2019-02-25,9.95,9.97,9.95,9.97,6100,0,0,25,2019,2
2019-02-26,9.97,9.97,9.97,9.97,100,0,0,26,2019,2
2019-02-27,9.92,9.97,9.92,9.97,400,0,0,27,2019,2
2019-02-28,9.92,9.92,9.92,9.92,200,0,0,28,2019,2
2019-03-01,9.98,9.98,9.92,9.92,2800,0,0,01,2019,3
2019-03-04,9.96,9.96,9.96,9.96,700,0,0,04,2019,3
2019-03-05,9.96,9.96,9.96,9.96,319300,0,0,05,2019,3
2019-03-06,9.95,9.96,9.95,9.96,46200,0,0,06,2019,3
2019-03-07,9.97,10.05,9.97,9.98,75400,0,0,07,2019,3
2019-03-08,9.85,10.0,9.85,9.98,45200,0,0,08,2019,3
2019-03-11,10.0,10.0,10.0,10.0,53000,0,0,11,2019,3
2019-03-12,10.0,10.0,10.0,10.0,0,0,0,12,2019,3
2019-03-13,10.0,10.0,9.98,9.99,11100,0,0,13,2019,3
2019-03-14,9.99,10.0,9.99,9.99,276500,0,0,14,2019,3
2019-03-15,9.99,10.18,9.98,9.98,50800,0,0,15,2019,3
2019-03-18,10.0,10.0,10.0,10.0,700,0,0,18,2019,3
2019-03-19,9.99,9.99,9.99,9.99,9800,0,0,19,2019,3
2019-03-20,10.01,10.03,10.0,10.03,16000,0,0,20,2019,3
2019-03-21,10.01,10.03,9.99,9.99,207000,0,0,21,2019,3
2019-03-22,10.02,10.03,10.02,10.03,156300,0,0,22,2019,3
2019-03-25,10.02,10.03,10.0,10.0,29400,0,0,25,2019,3
2019-03-26,10.0,10.0,9.99,9.99,200300,0,0,26,2019,3
2019-03-27,9.99,9.99,9.99,9.99,0,0,0,27,2019,3
2019-03-28,9.99,9.99,9.99,9.99,0,0,0,28,2019,3
2019-03-29,9.99,9.99,9.99,9.99,0,0,0,29,2019,3
2019-04-01,9.99,9.99,9.99,9.99,0,0,0,01,2019,4
2019-04-02,10.04,10.05,10.01,10.01,570500,0,0,02,2019,4
2019-04-03,10.02,10.02,10.02,10.02,147500,0,0,03,2019,4
2019-04-04,10.02,10.02,10.02,10.02,200,0,0,04,2019,4
2019-04-05,10.02,10.02,10.02,10.02,0,0,0,05,2019,4
2019-04-08,10.0,10.01,10.0,10.01,400,0,0,08,2019,4
2019-04-09,10.04,10.04,10.02,10.03,700,0,0,09,2019,4
2019-04-10,10.03,10.04,10.03,10.03,100100,0,0,10,2019,4
2019-04-11,10.03,10.03,10.03,10.03,5000,0,0,11,2019,4
2019-04-12,10.03,10.03,10.03,10.03,0,0,0,12,2019,4
2019-04-15,10.03,10.05,10.03,10.05,51000,0,0,15,2019,4
2019-04-16,10.05,10.05,10.02,10.02,400,0,0,16,2019,4
2019-04-17,10.02,10.03,10.02,10.02,107300,0,0,17,2019,4
2019-04-18,10.02,10.02,10.02,10.02,2700,0,0,18,2019,4
2019-04-22,10.04,10.04,10.04,10.04,800,0,0,22,2019,4
2019-04-23,10.05,10.05,10.03,10.04,39700,0,0,23,2019,4
2019-04-24,10.04,10.04,10.04,10.04,3500,0,0,24,2019,4
2019-04-25,10.04,10.04,10.04,10.04,0,0,0,25,2019,4
2019-04-26,10.04,10.04,10.04,10.04,10500,0,0,26,2019,4
2019-04-29,10.04,10.04,10.04,10.04,5000,0,0,29,2019,4
2019-04-30,10.04,10.05,10.04,10.05,5100,0,0,30,2019,4
2019-05-01,10.04,10.04,10.02,10.02,7400,0,0,01,2019,5
2019-05-02,10.03,10.04,10.02,10.04,49300,0,0,02,2019,5
2019-05-03,10.04,10.05,10.04,10.04,61800,0,0,03,2019,5
2019-05-06,10.04,10.04,10.04,10.04,0,0,0,06,2019,5
2019-05-07,10.04,10.04,10.04,10.04,100,0,0,07,2019,5
2019-05-08,10.02,10.05,10.02,10.05,14800,0,0,08,2019,5
2019-05-09,10.05,10.05,10.05,10.05,0,0,0,09,2019,5
2019-05-10,10.05,10.05,10.05,10.05,0,0,0,10,2019,5
2019-05-13,10.02,10.06,10.02,10.02,19900,0,0,13,2019,5
2019-05-14,10.06,10.09,10.04,10.06,32800,0,0,14,2019,5
2019-05-15,10.03,10.05,10.03,10.05,4300,0,0,15,2019,5
2019-05-16,10.05,10.05,10.05,10.05,0,0,0,16,2019,5
2019-05-17,10.09,10.09,10.09,10.09,1000,0,0,17,2019,5
2019-05-20,10.09,10.09,10.09,10.09,0,0,0,20,2019,5
2019-05-21,10.05,10.05,10.05,10.05,49400,0,0,21,2019,5
2019-05-22,10.05,10.05,10.05,10.05,0,0,0,22,2019,5
2019-05-23,10.06,10.06,10.06,10.06,14400,0,0,23,2019,5
2019-05-24,10.06,10.06,10.06,10.06,0,0,0,24,2019,5
2019-05-28,10.06,10.06,10.06,10.06,0,0,0,28,2019,5
2019-05-29,10.06,10.06,10.06,10.06,0,0,0,29,2019,5
2019-05-30,10.06,10.06,10.06,10.06,0,0,0,30,2019,5
2019-05-31,10.06,10.13,10.06,10.13,13000,0,0,31,2019,5
2019-06-03,10.1,10.1,10.1,10.1,200,0,0,03,2019,6
2019-06-04,10.1,10.1,10.1,10.1,0,0,0,04,2019,6
2019-06-05,10.1,10.1,10.1,10.1,0,0,0,05,2019,6
2019-06-06,10.1,10.1,10.1,10.1,0,0,0,06,2019,6
2019-06-07,10.1,10.12,10.1,10.12,6700,0,0,07,2019,6
2019-06-10,10.12,10.12,10.12,10.12,200,0,0,10,2019,6
2019-06-11,10.12,10.12,10.12,10.12,400,0,0,11,2019,6
2019-06-12,10.12,10.12,10.12,10.12,0,0,0,12,2019,6
2019-06-13,10.12,10.12,10.12,10.12,0,0,0,13,2019,6
2019-06-14,10.12,10.12,10.12,10.12,41400,0,0,14,2019,6
2019-06-17,10.12,10.12,10.12,10.12,0,0,0,17,2019,6
2019-06-18,10.15,10.15,10.15,10.15,100,0,0,18,2019,6
2019-06-19,10.15,10.15,10.15,10.15,0,0,0,19,2019,6
2019-06-20,10.15,10.15,10.15,10.15,100,0,0,20,2019,6
2019-06-21,10.15,10.15,10.15,10.15,0,0,0,21,2019,6
2019-06-24,10.15,10.15,10.12,10.13,60200,0,0,24,2019,6
2019-06-25,10.11,10.12,10.09,10.11,209400,0,0,25,2019,6
2019-06-26,10.12,10.12,10.12,10.12,2000,0,0,26,2019,6
2019-06-27,10.12,10.12,10.12,10.12,50400,0,0,27,2019,6
2019-06-28,10.14,10.14,10.13,10.13,19100,0,0,28,2019,6
2019-07-01,10.13,10.13,10.13,10.13,61000,0,0,01,2019,7
2019-07-02,10.14,10.14,10.12,10.13,1800,0,0,02,2019,7
2019-07-03,10.13,10.13,10.13,10.13,0,0,0,03,2019,7
2019-07-05,9.92,10.15,9.92,10.13,41100,0,0,05,2019,7
2019-07-08,10.15,10.15,10.13,10.13,21200,0,0,08,2019,7
2019-07-09,10.14,10.14,10.14,10.14,800,0,0,09,2019,7
2019-07-10,10.13,10.13,10.13,10.13,200,0,0,10,2019,7
2019-07-11,10.13,10.13,10.13,10.13,200000,0,0,11,2019,7
2019-07-12,10.13,10.13,10.13,10.13,300000,0,0,12,2019,7
2019-07-15,10.13,10.13,10.13,10.13,39800,0,0,15,2019,7
2019-07-16,10.13,10.13,10.13,10.13,0,0,0,16,2019,7
2019-07-17,10.16,10.16,10.13,10.14,29100,0,0,17,2019,7
2019-07-18,10.13,10.13,10.13,10.13,100,0,0,18,2019,7
2019-07-19,10.15,10.16,10.15,10.16,144300,0,0,19,2019,7
2019-07-22,10.18,10.18,10.16,10.17,604900,0,0,22,2019,7
2019-07-23,10.17,10.17,10.17,10.17,0,0,0,23,2019,7
2019-07-24,10.16,10.16,10.16,10.16,50300,0,0,24,2019,7
2019-07-25,10.16,10.16,10.16,10.16,1200,0,0,25,2019,7
2019-07-26,10.19,10.2,10.19,10.2,25700,0,0,26,2019,7
2019-07-29,10.19,10.2,10.19,10.2,100,0,0,29,2019,7
2019-07-30,10.19,10.2,10.19,10.2,100,0,0,30,2019,7
2019-07-31,10.19,10.2,10.19,10.2,100,0,0,31,2019,7
2019-08-01,10.19,10.2,10.19,10.2,100,0,0,01,2019,8
2019-08-02,10.17,10.17,10.16,10.17,2400,0,0,02,2019,8
2019-08-05,10.18,10.18,10.17,10.18,3700,0,0,05,2019,8
2019-08-06,10.18,10.19,10.18,10.19,1900,0,0,06,2019,8
2019-08-07,10.16,10.17,10.16,10.17,264500,0,0,07,2019,8
2019-08-08,10.17,10.17,10.16,10.17,143000,0,0,08,2019,8
2019-08-09,10.17,10.17,10.16,10.17,143000,0,0,09,2019,8
2019-08-12,10.17,10.17,10.16,10.17,143000,0,0,12,2019,8
2019-08-13,10.17,10.18,10.17,10.18,130400,0,0,13,2019,8
2019-08-14,10.17,10.18,10.17,10.18,130400,0,0,14,2019,8
2019-08-15,10.17,10.18,10.17,10.18,130400,0,0,15,2019,8
2019-08-16,10.18,10.2,10.18,10.2,3300,0,0,16,2019,8
2019-08-19,10.2,10.2,10.2,10.2,0,0,0,19,2019,8
2019-08-20,10.18,10.19,10.18,10.18,10000,0,0,20,2019,8
2019-08-21,10.18,10.19,10.18,10.19,2000,0,0,21,2019,8
2019-08-22,10.16,10.2,10.16,10.2,5800,0,0,22,2019,8
2019-08-23,10.16,10.16,10.16,10.16,10400,0,0,23,2019,8
2019-08-26,10.16,10.16,10.16,10.16,0,0,0,26,2019,8
2019-08-27,10.16,10.16,10.16,10.16,0,0,0,27,2019,8
2019-08-28,10.19,10.19,10.19,10.19,125000,0,0,28,2019,8
2019-08-29,10.18,10.19,10.18,10.19,12400,0,0,29,2019,8
2019-08-30,10.19,10.19,10.19,10.19,0,0,0,30,2019,8
2019-09-03,10.19,10.19,10.19,10.19,0,0,0,03,2019,9
2019-09-04,10.17,10.17,10.17,10.17,500,0,0,04,2019,9
2019-09-05,10.2,10.2,10.2,10.2,10000,0,0,05,2019,9
2019-09-06,10.2,10.2,10.2,10.2,0,0,0,06,2019,9
2019-09-09,10.2,10.2,10.19,10.2,12400,0,0,09,2019,9
2019-09-10,10.2,10.2,10.2,10.2,3300,0,0,10,2019,9
2019-09-11,10.2,10.21,10.2,10.21,152100,0,0,11,2019,9
2019-09-12,10.22,10.23,10.2,10.23,392900,0,0,12,2019,9
2019-09-13,10.21,10.23,10.21,10.23,4300,0,0,13,2019,9
2019-09-16,10.23,10.23,10.2,10.2,104400,0,0,16,2019,9
2019-09-17,10.2,10.2,10.2,10.2,0,0,0,17,2019,9
2019-09-18,10.2,10.2,10.2,10.2,100,0,0,18,2019,9
2019-09-19,10.2,10.2,10.2,10.2,21000,0,0,19,2019,9
2019-09-20,10.2,10.2,10.2,10.2,0,0,0,20,2019,9
2019-09-23,10.2,10.2,10.2,10.2,0,0,0,23,2019,9
2019-09-24,10.21,10.23,10.2,10.22,5900,0,0,24,2019,9
2019-09-25,10.22,10.22,10.22,10.22,0,0,0,25,2019,9
2019-09-26,10.22,10.22,10.22,10.22,0,0,0,26,2019,9
2019-09-27,10.21,10.24,10.21,10.21,59100,0,0,27,2019,9
2019-09-30,10.21,10.21,10.21,10.21,0,0,0,30,2019,9
2019-10-01,10.21,10.21,10.21,10.21,0,0,0,01,2019,10
2019-10-02,10.21,10.21,10.21,10.21,0,0,0,02,2019,10
2019-10-03,10.21,10.21,10.21,10.21,0,0,0,03,2019,10
2019-10-04,10.23,10.23,10.23,10.23,500,0,0,04,2019,10
2019-10-07,10.21,10.22,10.21,10.22,986000,0,0,07,2019,10
2019-10-08,10.23,10.25,10.21,10.25,80900,0,0,08,2019,10
2019-10-09,10.25,10.25,10.25,10.25,0,0,0,09,2019,10
2019-10-10,10.22,10.25,10.22,10.25,4000,0,0,10,2019,10
2019-10-11,10.24,10.25,10.24,10.25,11000,0,0,11,2019,10
2019-10-14,10.23,10.25,10.23,10.25,252800,0,0,14,2019,10
2019-10-15,10.25,10.26,10.25,10.26,32400,0,0,15,2019,10
2019-10-16,10.26,10.26,10.26,10.26,0,0,0,16,2019,10
2019-10-17,10.26,10.26,10.26,10.26,0,0,0,17,2019,10
2019-10-18,10.26,10.26,10.26,10.26,0,0,0,18,2019,10
2019-10-21,10.23,10.23,10.23,10.23,1200,0,0,21,2019,10
2019-10-22,10.26,10.33,10.24,10.33,7800,0,0,22,2019,10
2019-10-23,10.28,10.28,10.28,10.28,1200,0,0,23,2019,10
2019-10-24,10.23,10.23,10.23,10.23,300,0,0,24,2019,10
2019-10-25,10.23,10.23,10.23,10.23,0,0,0,25,2019,10
2019-10-28,10.25,10.26,10.25,10.26,52800,0,0,28,2019,10
2019-10-29,10.26,10.26,10.26,10.26,300,0,0,29,2019,10
2019-10-30,10.26,10.26,10.26,10.26,0,0,0,30,2019,10
2019-10-31,10.26,10.26,10.26,10.26,0,0,0,31,2019,10
2019-11-01,10.26,10.26,10.26,10.26,0,0,0,01,2019,11
2019-11-04,10.3,10.3,10.3,10.3,200,0,0,04,2019,11
2019-11-05,10.28,10.28,10.25,10.26,1000,0,0,05,2019,11
2019-11-06,10.25,10.25,10.25,10.25,10000,0,0,06,2019,11
2019-11-07,10.25,10.25,10.25,10.25,0,0,0,07,2019,11
2019-11-08,10.25,10.25,10.25,10.25,0,0,0,08,2019,11
2019-11-11,10.25,10.25,10.25,10.25,0,0,0,11,2019,11
2019-11-12,10.25,10.25,10.25,10.25,0,0,0,12,2019,11
2019-11-13,10.25,10.25,10.25,10.25,0,0,0,13,2019,11
2019-11-14,10.21,10.24,10.2,10.24,2300,0,0,14,2019,11
2019-11-15,10.24,10.24,10.24,10.24,0,0,0,15,2019,11
2019-11-18,10.24,10.24,10.24,10.24,0,0,0,18,2019,11
2019-11-19,10.22,10.25,10.22,10.24,6300,0,0,19,2019,11
2019-11-20,10.22,10.25,10.22,10.25,1800,0,0,20,2019,11
2019-11-21,10.25,10.25,10.25,10.25,0,0,0,21,2019,11
2019-11-22,10.27,10.27,10.27,10.27,6300,0,0,22,2019,11
2019-11-25,10.23,10.23,10.23,10.23,7700,0,0,25,2019,11
2019-11-26,10.23,10.23,10.23,10.23,0,0,0,26,2019,11
2019-11-27,10.25,10.25,10.22,10.22,600,0,0,27,2019,11
2019-11-29,10.27,10.27,10.27,10.27,100,0,0,29,2019,11
2019-12-02,10.27,10.27,10.27,10.27,0,0,0,02,2019,12
2019-12-03,10.3,10.3,10.27,10.3,1800,0,0,03,2019,12
2019-12-04,10.27,10.3,10.27,10.3,102700,0,0,04,2019,12
2019-12-05,10.3,10.3,10.3,10.3,0,0,0,05,2019,12
2019-12-06,10.28,10.3,10.28,10.3,1300,0,0,06,2019,12
2019-12-09,10.3,10.3,10.3,10.3,0,0,0,09,2019,12
2019-12-10,10.3,10.3,10.3,10.3,0,0,0,10,2019,12
2019-12-11,10.28,10.28,10.27,10.27,2400,0,0,11,2019,12
2019-12-12,10.3,10.3,10.3,10.3,4800,0,0,12,2019,12
