Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,day,year,month
2014-02-14,16.0,16.12,14.78,15.15,3611500,0,0,14,2014,2
2014-02-18,15.22,15.6,15.15,15.25,194900,0,0,18,2014,2
2014-02-19,15.17,15.35,15.0,15.1,133700,0,0,19,2014,2
2014-02-20,15.07,15.8,15.02,15.5,151100,0,0,20,2014,2
2014-02-21,15.76,16.7,15.45,16.55,197200,0,0,21,2014,2
2014-02-24,16.9,17.32,16.73,16.97,133300,0,0,24,2014,2
2014-02-25,17.1,17.24,16.75,16.95,116800,0,0,25,2014,2
2014-02-26,17.0,17.3,16.88,17.0,51900,0,0,26,2014,2
2014-02-27,17.01,17.36,16.81,17.14,46800,0,0,27,2014,2
2014-02-28,18.32,18.32,17.15,17.51,114600,0,0,28,2014,2
2014-03-03,17.45,17.77,16.95,17.69,99000,0,0,03,2014,3
2014-03-04,17.99,19.22,17.9,19.02,117200,0,0,04,2014,3
2014-03-05,19.4,20.24,19.28,19.4,149400,0,0,05,2014,3
2014-03-06,19.39,20.0,19.04,19.38,111300,0,0,06,2014,3
2014-03-07,19.82,19.91,19.01,19.19,109700,0,0,07,2014,3
2014-03-10,19.16,19.61,19.12,19.5,110800,0,0,10,2014,3
2014-03-11,19.79,19.79,18.31,18.75,193700,0,0,11,2014,3
2014-03-12,18.74,20.45,18.31,20.31,145300,0,0,12,2014,3
2014-03-13,20.77,21.0,19.92,20.0,132400,0,0,13,2014,3
2014-03-14,20.03,20.03,19.01,19.4,71100,0,0,14,2014,3
2014-03-17,19.91,20.3,19.67,19.95,77000,0,0,17,2014,3
2014-03-18,20.05,20.4,19.82,19.85,117900,0,0,18,2014,3
2014-03-19,19.97,20.49,19.66,19.84,43800,0,0,19,2014,3
2014-03-20,19.6,20.1,18.11,18.5,112100,0,0,20,2014,3
2014-03-21,18.51,19.22,17.07,17.2,164100,0,0,21,2014,3
2014-03-24,17.1,17.25,15.72,16.69,156000,0,0,24,2014,3
2014-03-25,17.14,17.74,16.55,16.8,238500,0,0,25,2014,3
2014-03-26,16.8,17.41,16.7,16.74,98800,0,0,26,2014,3
2014-03-27,17.0,17.76,16.5,16.81,215000,0,0,27,2014,3
2014-03-28,17.47,18.0,16.5,16.57,418500,0,0,28,2014,3
2014-03-31,16.5,17.43,16.06,16.51,757100,0,0,31,2014,3
2014-04-01,16.5,16.91,16.32,16.62,58200,0,0,01,2014,4
2014-04-02,16.64,17.14,16.48,16.53,84200,0,0,02,2014,4
2014-04-03,16.57,16.75,16.33,16.7,112300,0,0,03,2014,4
2014-04-04,16.75,16.75,16.26,16.35,90000,0,0,04,2014,4
2014-04-07,16.26,16.73,16.02,16.38,174000,0,0,07,2014,4
2014-04-08,16.15,16.58,16.08,16.47,43200,0,0,08,2014,4
2014-04-09,16.48,17.01,15.76,16.47,192200,0,0,09,2014,4
2014-04-10,16.47,16.68,16.27,16.46,111500,0,0,10,2014,4
2014-04-11,16.32,17.25,16.1,16.89,78600,0,0,11,2014,4
2014-04-14,17.02,17.15,16.15,16.32,46200,0,0,14,2014,4
2014-04-15,16.42,16.42,15.12,15.19,109000,0,0,15,2014,4
2014-04-16,15.35,15.73,15.0,15.32,74400,0,0,16,2014,4
2014-04-17,15.37,15.46,14.8,14.85,91700,0,0,17,2014,4
2014-04-21,14.8,15.0,14.59,14.72,112500,0,0,21,2014,4
2014-04-22,14.82,15.03,14.76,14.94,80800,0,0,22,2014,4
2014-04-23,14.94,15.07,14.3,14.61,89800,0,0,23,2014,4
2014-04-24,14.71,14.85,14.34,14.72,26000,0,0,24,2014,4
2014-04-25,14.75,14.75,14.21,14.64,83600,0,0,25,2014,4
2014-04-28,14.63,14.63,13.95,14.26,46700,0,0,28,2014,4
2014-04-29,14.34,14.44,13.89,14.04,34100,0,0,29,2014,4
2014-04-30,14.04,14.19,13.62,14.11,35200,0,0,30,2014,4
2014-05-01,14.04,14.66,13.47,14.61,69400,0,0,01,2014,5
2014-05-02,14.59,15.02,13.99,14.19,12000,0,0,02,2014,5
2014-05-05,14.19,14.4,14.06,14.07,27800,0,0,05,2014,5
2014-05-06,14.0,14.24,13.12,13.9,171500,0,0,06,2014,5
2014-05-07,13.86,14.06,13.75,14.05,49800,0,0,07,2014,5
2014-05-08,13.98,14.82,13.76,13.81,62600,0,0,08,2014,5
2014-05-09,13.75,14.3,13.68,14.19,21800,0,0,09,2014,5
2014-05-12,14.25,14.7,14.05,14.45,56300,0,0,12,2014,5
2014-05-13,14.05,14.63,14.05,14.62,45900,0,0,13,2014,5
2014-05-14,15.0,16.65,14.87,16.29,161600,0,0,14,2014,5
2014-05-15,16.31,16.39,15.36,16.14,76300,0,0,15,2014,5
2014-05-16,16.21,16.33,15.58,16.21,82500,0,0,16,2014,5
2014-05-19,16.09,16.3,15.32,15.8,44700,0,0,19,2014,5
2014-05-20,15.8,16.15,15.8,15.92,66400,0,0,20,2014,5
2014-05-21,15.69,16.6,15.69,16.52,88300,0,0,21,2014,5
2014-05-22,16.49,16.9,16.14,16.83,39300,0,0,22,2014,5
2014-05-23,16.76,17.4,16.76,17.02,45700,0,0,23,2014,5
2014-05-27,17.11,17.19,16.56,16.96,47100,0,0,27,2014,5
2014-05-28,16.92,17.04,16.88,16.94,18500,0,0,28,2014,5
2014-05-29,17.07,17.07,16.92,17.0,15300,0,0,29,2014,5
2014-05-30,17.06,17.06,16.67,16.78,25200,0,0,30,2014,5
2014-06-02,16.85,16.91,16.31,16.42,25800,0,0,02,2014,6
2014-06-03,16.44,16.6,16.12,16.28,59800,0,0,03,2014,6
2014-06-04,16.28,16.72,15.81,16.64,43400,0,0,04,2014,6
2014-06-05,16.61,17.34,16.55,17.12,60900,0,0,05,2014,6
2014-06-06,17.2,17.2,16.7,17.04,23900,0,0,06,2014,6
2014-06-09,16.99,17.56,16.99,17.21,28800,0,0,09,2014,6
2014-06-10,17.0,17.42,17.0,17.34,20700,0,0,10,2014,6
2014-06-11,17.33,17.39,16.9,17.06,18900,0,0,11,2014,6
2014-06-12,17.39,17.9,17.09,17.54,54700,0,0,12,2014,6
2014-06-13,17.63,18.5,16.41,18.4,62200,0,0,13,2014,6
2014-06-16,18.46,19.16,18.23,18.91,51900,0,0,16,2014,6
2014-06-17,18.98,19.69,18.75,19.65,106600,0,0,17,2014,6
2014-06-18,19.55,19.83,18.49,19.18,61900,0,0,18,2014,6
2014-06-19,19.34,19.5,18.11,18.43,94000,0,0,19,2014,6
2014-06-20,18.53,19.49,17.72,18.56,182900,0,0,20,2014,6
2014-06-23,18.76,19.44,18.52,19.14,43400,0,0,23,2014,6
2014-06-24,19.35,20.39,19.35,19.93,106300,0,0,24,2014,6
2014-06-25,20.14,20.98,19.81,20.89,63900,0,0,25,2014,6
2014-06-26,20.81,20.85,20.48,20.62,34800,0,0,26,2014,6
2014-06-27,20.49,22.03,20.49,21.86,159700,0,0,27,2014,6
2014-06-30,21.92,22.62,21.23,22.56,67400,0,0,30,2014,6
2014-07-01,22.6,24.37,21.5,23.58,183900,0,0,01,2014,7
2014-07-02,23.7,23.95,22.84,22.95,58800,0,0,02,2014,7
2014-07-03,22.94,22.94,21.72,22.0,82200,0,0,03,2014,7
2014-07-07,22.38,22.38,20.39,20.62,74900,0,0,07,2014,7
2014-07-08,22.55,22.55,19.01,20.21,91400,0,0,08,2014,7
2014-07-09,20.2,20.36,19.47,19.97,89700,0,0,09,2014,7
2014-07-10,19.72,19.75,19.27,19.7,35800,0,0,10,2014,7
2014-07-11,19.77,20.1,19.77,19.96,21200,0,0,11,2014,7
2014-07-14,20.15,20.15,19.9,19.96,28000,0,0,14,2014,7
2014-07-15,19.32,19.75,19.0,19.24,32200,0,0,15,2014,7
2014-07-16,19.45,19.67,19.23,19.39,27900,0,0,16,2014,7
2014-07-17,19.44,19.72,19.31,19.43,13600,0,0,17,2014,7
2014-07-18,19.35,20.0,19.35,19.91,28800,0,0,18,2014,7
2014-07-21,19.94,20.0,19.34,19.7,37800,0,0,21,2014,7
2014-07-22,19.98,20.29,19.6,19.71,51900,0,0,22,2014,7
2014-07-23,19.94,20.53,19.62,20.32,20000,0,0,23,2014,7
2014-07-24,20.75,20.75,19.96,20.03,11300,0,0,24,2014,7
2014-07-25,19.88,20.0,19.11,19.22,26700,0,0,25,2014,7
2014-07-28,19.32,19.56,18.54,19.31,25700,0,0,28,2014,7
2014-07-29,19.3,20.08,19.25,19.9,17900,0,0,29,2014,7
2014-07-30,20.09,22.37,19.81,19.95,36400,0,0,30,2014,7
2014-07-31,20.06,21.46,19.86,20.0,46200,0,0,31,2014,7
